sentence_id;sentence;dataset
2198;A naked man is standing in the bathroom.;snli
2199;A man is holding a coffee mug with soup in it.;snli
2200;A man goes to the bathroom on some coffee.;snli
2201;A person stands in a bathroom and drinks coffee.;snli
2202;a man drinks beer from a coffee mug;snli
2203;A man stands in a bathroom with a coffee cup.;snli
2204;There are other people in the bathroom with the man.;snli
2205;The man is waiting to go to the bathroom.;snli
2206;A man is wearing a hat on his head.;snli
2207;A woman walking down the side of a highway.;snli
2208;A woman is walking down the middle of the road carrying a bottle.;snli
2209;A woman in a short skirt holds a plastic bottle as she walks down a street with auto and pedestrian traffic.;snli
2210;The woman in a short skit is holding a bottle and walking outdoors.;snli
2211;A woman wearing a jean skirt walks down a city street.;snli
2212;A man in jeans runs through a park.;snli
2213;A woman walking parallel to a yellow line against traffic.;snli
2214;A person is walking along the side of the road.;snli
2215;Fellows writing on the back of a friend with black markers.;snli
2216;People are bullying a kid by writing cruel things on his back with permanant marker.;snli
2217;People are writing silly things on their friend's back with markers.;snli
2218;A couple dressed in hoodies kissing on the beach.;snli
2219;A man holds up a fish he just caught.;snli
2220;The man was using a sword to catch fish with.;snli
2221;A woman in a green t-shirt speaks into a microphone.;snli
2222;There is a woman in a green t-shirt.;snli
2223;A man in green shorts speaks into a microphone.;snli
2224;A little girl walking down a dirt road behind a group of other walkers.;snli
2225;The girl is not at the head of the pack of people.;snli
2226;A little girl walking down a dirt road to meet up with her friends.;snli
2227;A small girl is sneaking up on some people walking down a dirt road;snli
2228;A girl rides her bike on the sidewalk;snli
2229;A girl is riding a bicycle down a grassy hill.;snli
2230;The young girl is following her parents down the road.;snli
2231;A tired girl is having trouble keeping up with her parents.;snli
2232;A small girl is following people walking down a dirt road.;snli
2233;A group of people are crowded for a street performer.;snli
2234;A young adult wearing jeans and a camouflage t-shirt playing a black electric guitar.;snli
2235;The guitar player weras black and camo clothing.;snli
2236;There is an Asian woman in a black suit who is standing around and waiting at an airport.;snli
2237;A woman is knitting a hat for a baby.;snli
2238;The woman is talking on her cell phone while she is waiting at an airport.;snli
2239;A woman of Asian looking descent in a black outfit standing in the airport baggage area.;snli
2240;A woman waiting to collect her luggage after flying in from the Orient to join the symphony orchestra on it's tour;snli
2241;A woman waiting at the airport baggage claim;snli
2242;A woman walking three dogs in the park;snli
2243;People are waiting with their luggage at an airport check-in.;snli
2244;People are waiting to check in for their flights.;snli
2245;A couple nearly misses their cruise departure due to traffic.;snli
2246;A very long line of people are waiting to check in for their flights.;snli
2247;People in a airport with luggage waiting on something.;snli
2248;A kid does a tumbling move over a leaf-covered lawn near sundown.;snli
2249;A band take a break in the green room.;snli
2250;A woman in a black shirt walking down the street;snli
2251;A young man in a red shirt is riding a skateboard down thew street.;snli
2252;A woman in a black shirt is walking to work.;snli
2253;There is a woman wearing a back shirt walking in the street.;snli
2254;A man with a blue and white trucker style hat with a logo is wearing glasses in front of a man with a yellow shirt.;snli
2255;a man wairs a blue hat and glasses;snli
2256;A man in a t-shirt, glasses and a National Bohemian Beer cap is looking to his right and smiling.;snli
2257;a man is happily wearing his beer cap outside;snli
2258;a man is smiling because of his shirt;snli
2259;A woman in pink is singing on stage next to three guitar players.;snli
2260;A woman in a black-shirt is walking holding a silver cellphone.;snli
2261;A group of people are at an aquarium to view marine life.;snli
2262;A group of people are looking at Zebras at the zoo.;snli
2263;A group are at the aquarium on a tour.;snli
2264;A group are viewing all the different types of fish at the aquarium.;snli
2265;A young women smiling and a young man smirking in front of a speaker.;snli
2266;A person stands in the middle of traffic.;snli
2267;A person is sitting in the the middle of nowhere.;snli
2268;A person stands in the middle in the public waiting to move.;snli
2269;A man dressed in a red shirt sits watching his laundry being washed.;snli
2270;A man watches the only machine in the room.;snli
2271;There is a person watching machines designed to clean laundry.;snli
2272;Some people are watching fish in an aquarium.;snli
2273;People looking at fish for a school project.;snli
2274;A group of people is observing aquatic life.;snli
2275;The group of people have reached the top of the Eiffel Tower.;snli
2276;People are spending their day off inside of an aquarium with sharks.;snli
2277;There are two sharks in an aquarium exhibit.;snli
2278;People are gathered around a dinosaur exhibit at a museum.;snli
2279;People are gazing upon fish in an aquarium.;snli
2280;People are looking at fish in the ocean on a beach.;snli
2281;There are people at an aquarium looking at fish.;snli
2282;A field trip visits an aquarium to look at fish.;snli
2283;A man sitting at the public laundromat waiting for his clothes to finish drying.;snli
2284;A woman swimming with two children in blue life vests;snli
2285;A woman and two children who are wearing blue life vests are swimming.;snli
2286;A woman and two children are swimming in water.;snli
2287;The mother with two son are swimming in the sea.;snli
2288;two boys are swimming while the mom is tanning on the beach;snli
2289;the sons are being chased by their mom in the ocean;snli
2290;A woman and kids swimming in a lake.;snli
2291;The mother is having the kids race in the lake.;snli
2292;A woman is making cookies for the kids.;snli
2293;A woman in kids are outside playing in water.;snli
2294;Four guys in striped shirts playing music instruments in a restaurant.;snli
2295;A group of ladies is hunting an elephant.;snli
2296;A woman wearing black glasses is sharing sweets with a toddler girl wearing a princess hat.;snli
2297;The woman and her grandson enjoy their day out by themselves.;snli
2298;A woman gives a girl dressed like a princess candy on Halloween.;snli
2299;A man wearing a cape gives a boy a baseball.;snli
2300;The woman shared her candy with the child.;snli
2301;The woman is not selfish with the young girl.;snli
2302;A woman is giving a girl some treats.;snli
2303;A father eats breakfast with a teenage boy.;snli
2304;The woman is sharing the fruit with the toddler.;snli
2305;Woman in red shirt and sunglasses gives candy to her daughter who is wearing a crown.;snli
2306;A woman passes out Halloween candy to a girl dressed as a princess.;snli
2307;A woman in a red shirt gives her daughter her backpack for school.;snli
2308;A woman holds a plate of goodies for her little princess.;snli
2309;Woman with plate of goodies for her little princess;snli
2310;A little girl with a tiara eating in someones lap.;snli
2311;The girl was with other people having a meal.;snli
2312;The girl was drinking a soda next to a fountain.;snli
2313;The girl was in her mothers lap eating dinner after she won a tiara in the contest.;snli
2314;The man gives his son an icecream cone.;snli
2315;The woman is hang gliding above the trees.;snli
2316;The lady is playing in a cricket tournament.;snli
2317;A fat lady feeding a girl who is starving.;snli
2318;The lady is holding out a spoon to her child.;snli
2319;The tourist is taking pictures of her vacation.;snli
2320;The tourist is buying souvenirs of her trip.;snli
2321;The woman is taking a picture of a dog.;snli
2322;A woman in a black dress and shades takes a photo.;snli
2323;a women in a black dress and glasses takes a photo;snli
2324;A lady wearing a black summer top and dark sunglasses is taking a photograph.;snli
2325;A lady is taking a picture of a statue.;snli
2326;An oriental women with black sunglasses and a black shirt holding up a cellphone.;snli
2327;the asian woman in shades holds a phone;snli
2328;the asian woman in shades holds the phone she got for christmas;snli
2329;A man plays an instrument in a band.;snli
2330;A boat is loaded with many barrels on its roof.;snli
2331;An African-American man wearing a purple shirt, white shoes and blue jeans is playing a saxophone while standing inside of a building which has many archways and a red and gray tiled floor.;snli
2332;A man is playing a saxophone in room;snli
2333;A man is playing a saxophone in inside of a building;snli
2334;A ship filled with supplies is docked on the shore with several others in the background and several men in the foreground.;snli
2335;The men are about to board the ship.;snli
2336;The ship has had all of its supplies removed.;snli
2337;A man playing his saxophone in a public area.;snli
2338;A man is performing for a crowd for tips.;snli
2339;A man is playing a trumpet in a car.;snli
2340;A man is playing a song on his instrument.;snli
2341;Local villagers are preparing for a fishing trip on this gorgeous fishing boat.;snli
2342;People are getting to go fishing on a boat.;snli
2343;Young woman with scrabble shoes and white rimmed sunglasses talks and smiles on cellphone while opening package.;snli
2344;A young woman is talking on the phone with her mom as she opens her birthday present from her.;snli
2345;A young woman is taking a nap in her bed.;snli
2346;A woman with red-hair, a brown shirt, and a green bag is sitting down and talking on a phone.;snli
2347;The lady is having a conversation while not standing.;snli
2348;The girl is walking in the grocery store silently.;snli
2349;A woman with red-hair talks on her cellphone while sitting down.;snli
2350;A woman is laying down and typing on her computer.;snli
2351;A woman is talking to her child on the phone about school.;snli
2352;A woman is sitting and talking on her cellphone.;snli
2353;A woman talks on her cellphone while standing near a brick wall.;snli
2354;A woman is talking to her lawyer on her cellphone.;snli
2355;Bishop making the cross with ashes on a man's forehead;snli
2356;the man had a ash on his forehead;snli
2357;the bishop talked to the woman while putting a cross on her cheek;snli
2358;A priest rubs a cross on a man's forehead.;snli
2359;"a priest rubs a man with his ""cross.""";snli
2360;A man in a white robe with a purple sash places his hand on the forehead of another man.;snli
2361;A priest is meditating alone on his beliefs.;snli
2362;The man in the robe has no arms.;snli
2363;There are two men next to each other;snli
2364;A priest is giving a blessing to a man.;snli
2365;A man places his hand on the forehand of a man kneeling down in front of him;snli
2366;A man wearing a white robe places his hand on the other man's forehead.;snli
2367;A group of people looking around in a dirt or stone shaded area.;snli
2368;A small group of adults and children are standing on a dirt trail on a hill.;snli
2369;The group of peopel are on a hiking trip.;snli
2370;The group of dogs are standing on the dirt.;snli
2371;A group of people going for a hike.;snli
2372;A group of people dance in the woods.;snli
2373;A group of people hike in the woods.;snli
2374;A group of tourists are exploring the sight.;snli
2375;The tourists are part of a tour group.;snli
2376;A group of people are on a canyon.;snli
2377;People are hiking to the bottom of the canyon.;snli
2378;Three women are enjoying a plane ride through the air.;snli
2379;Three women are taking a tour of the city by means of a hot air balloon.;snli
2380;A group of people enjoying a hot air balloon ride.;snli
2381;Some people are in a hot are balloon;snli
2382;A group of dogs are in a hot air balloon.;snli
2383;Tourists enjoying a hot air balloon type ride.;snli
2384;There is only one person in the balloon.;snli
2385;a group of people are enjoying their time on a carnival ride.;snli
2386;Children ride a balloon ride in an amusement park.;snli
2387;Kids are enjoying rides at an amusement park at night;snli
2388;Children stuck mid air on a balloon ride.;snli
2389;Children on a balloon ride at a carnival.;snli
2390;Some kids are riding on a balloon ride at the amusement park.;snli
2391;A group of brothers and sisters are riding on a balloon ride at the amusement park.;snli
2392;Only one child is on a balloon ride at the amusement park.;snli
2393;This person, seated on a type of go-cart, is riding downhill.;snli
2394;A go-cart race is happening down the hill.;snli
2395;A go-cart picks up speed on the decline.;snli
2396;a young person riding a small wagon down a hill.;snli
2397;A young person is riding a wagon pushed by their parents.;snli
2398;A man is standing in front of a motor-scooter holding up a picture.;snli
2399;A mans stands in front of a scooter and holds up a some sceneries picture;snli
2400;A man sitting at the back of scooter;snli
2401;A mans stands in front of a scooter and holds up a picture;snli
2402;a boy is riding a buggy down a woodland path.;snli
2403;A boy is on his way to see his grandmother.;snli
2404;The boy is on a path in the woods.;snli
2405;Many people have arms lifted in a crowd.;snli
2406;People stand with arms raised in the crowd.;snli
2407;Many people were really enjoying the concert and raise their arms in support.;snli
2408;Many people crossed their arms in the scarce crowd.;snli
2409;A canoe of children is floating in the water with one boy rowing.;snli
2410;A girl in a red dress is surrounded by a lot of other people holding their hands up.;snli
2411;A girl is sitting in a chair with people around her.;snli
2412;A crowd of people is facing the same direction while some hold their hands in the air.;snli
2413;The crowd is looking at the same thing.;snli
2414;Several people in a crowd, some with their arms raised.;snli
2415;The girl in the red dress is raising her hand amidst a group of people.;snli
2416;A dog is eating kibble in the kitchen;snli
2417;A young girl in a red dress is in a crowd of people;snli
2418;A young Asian girl in a red dress is in a crowd of people;snli
2419;People standing in front of a big wall with graffiti painted on it.;snli
2420;A big wall with no graffiti on it.;snli
2421;A big wall with graffiti art on it.;snli
2422;Three people in red shirts wait for a bus next to a wall with graffiti on it.;snli
2423;Three people dressed in red and black stand on a sidewalk in front of a beige wall adorned in graffiti.;snli
2424;The 3 people standing outside are trying to figure out what they want to paint on the wall behind them.;snli
2425;The 3 people are sitting on a red and black blanket in the country eating fried chicken.;snli
2426;Here is a picture of locals hanging out in front of a store, talking on the phone and making sure their graffiti sign does n't get tagged.;snli
2427;The people have painted a sign with graffiti.;snli
2428;Three people standing next to a building that has graffiti on it.;snli
2429;Pitcher on mount, in red and white suite, pitching.;snli
2430;Band playing in front of a small crowd outside.;snli
2431;A band plays to a crowd of different ages outside.;snli
2432;A band eats lunch and waits for the sun to go down.;snli
2433;There are thousands of people watching them perform.;snli
2434;A small crowd listens to a charity band outside.;snli
2435;A large crowd gathers for a speech in a town hall.;snli
2436;A small crowd listens to a band outside.;snli
2437;Two young adults are enjoying time in the snow.;snli
2438;Bruce Springsteen sings a hit with a smile on stage.;snli
2439;A man is lying in snow laughing while a female is looking on.;snli
2440;The girlfriend is happy to see his boyfriend is enjoying his time on the snow.;snli
2441;The man and the woman are having fun in a snowy day.;snli
2442;Bruce Springsteen, dressed in black, is holding a microphone and pointing to a crowd.;snli
2443;There is a man pointing at a crowd outdoors;snli
2444;There is a man looking at a crowd not pointing;snli
2445;There is a man pointing to a crowd;snli
2446;A photo of a Volvo dealership at night with two people surrounded by orange cones.;snli
2447;A photo of a Volvo dealership has two people and orange cones.;snli
2448;There is a crime scene at the Volvo dealership.;snli
2449;A man standing in the middle of traffic cones in front of a Volvo dealership.;snli
2450;A woman standing in the middle of traffic cones in front of a Honda dealership.;snli
2451;Someone is standing in the middle of the traffic cones in front of a car dealership.;snli
2452;A man standing in the middle of traffic cones in front of a Volvo dealership, waiting for the car salesman.;snli
2453;Two men stand in the middle of a square of traffic cones placed underneath a traffic signal in front of a Volvo dealership.;snli
2454;Two men stand in the middle of a square of traffic;snli
2455;Two men joyously stand in the middle of a square of traffic;snli
2456;Two men don't stand in the middle of a square of traffic;snli
2457;A man walks in a Volvo sales lot in the dark with only the Volvo sign illuminated.;snli
2458;A man walks around a Volvo car lot at night.;snli
2459;A man visits his dealership to see new Volvo models.;snli
2460;A woman at a salon getting her nails done in a pink-like color.;snli
2461;The woman is digging in her flowerbed, getting rid of all the weeds.;snli
2462;The woman is treating herself to a nice day of spa/nails/hair after a stressful week at work.;snli
2463;A woman painting another woman's fingernails a bright purple.;snli
2464;A woman is giving another woman a pedicure.;snli
2465;A woman is giving another woman a manicure.;snli
2466;A woman is painting a womans acrylics purple.;snli
2467;A woman with long black hair paints the nails of another person a deep maroon color.;snli
2468;A woman is painting another womans finger nails.;snli
2469;A woman is painting her bestfriends nails for a date.;snli
2470;A woman is getting a massage at a spa.;snli
2471;A lady wearing a green shirt with long hair is doing a purple manicure.;snli
2472;Only one person is getting a green manicure.;snli
2473;There is a pack of dogs are drinking water.;snli
2474;A group of dogs standing in a river.;snli
2475;a large group of dogs walking in a body of water.;snli
2476;A large group of dogs are swimming in deep water.;snli
2477;An owner walks his dogs in shallow water at the beach.;snli
2478;The white dog is standing on its hind legs, looking over a ledge.;snli
2479;A white dog is laying on the rug.;snli
2480;A white dog is staring over a ledge at a cat.;snli
2481;A white dog is peering over a ledge.;snli
2482;A boy in blue slides down a tan slide.;snli
2483;A sad boy in blue slides down a tan slide.;snli
2484;A girl in blue slides down a tan slide.;snli
2485;A person in blue slides down a tan slide.;snli
2486;A young boy in a blue jacket going down a slide.;snli
2487;A man is sent on a mission to outer space.;snli
2488;A boy is playing at the playground with his friends.;snli
2489;A boy wearing a blue shirt is going down a slide.;snli
2490;A dark-haired boy sits outside on a beige structure.;snli
2491;A dark-haired boy runs through the living room;snli
2492;A dark-haired boy is sitting outside of Walmart.;snli
2493;A dark-haired boy is sitting on the outside of a beige structure.;snli
2494;A gray terrier runs in a snow-covered field.;snli
2495;"People standing together under a ""start"" banner in the street.";snli
2496;Many guards are standing in front of the starting line of a race.;snli
2497;The guards are sleeping in a bell tower.;snli
2498;The guards are standing at the starting line;snli
2499;A person walking on a path while using a cane.;snli
